created_at,text,keyword
2023-04-23 03:52:03+00:00,"I’ll be honest, I love my Tesla, but I’d trade it in for a @LucidMotors in a heartbeat if it meant no longer having to support Elon. Or that I could afford a Lucid.",love AND tesla
2023-04-23 03:51:22+00:00,developing on the same HW for M3/Y! Cheaper cars!!! because we know eventually those MS/X will be experiencing that same faith! No thanks!There is no incentive to by those cars anymore. @Tesla love and attention is only in those M3/Y so no thanks! No more $150k out of our pocket!,love AND tesla
2023-04-23 03:49:01+00:00,"@miniarchillect This is completely anti tesla interior, love it.",love AND tesla
2023-04-23 03:48:35+00:00,@WETHEKINGDQMQ98 @Seven737928264 @Gematria74 @Jr17Jfk @TheDoors @JimMorrison @jenmorrisonlive @USNavy @ReformerLegacy @ShaneGaddes @SpaceX @XX_1133_1221_11 @MichelleSchlen6 @ElvisPresley @Tesla @LeoDiCaprio @tomhanks @space_osint @FoJAk3 @Synchro2021 @RobertKennedyJr @Juan45T @jakavanindo @Miles_Teller LOVE your story💫🩵💫,love AND tesla
2023-04-23 03:47:58+00:00,"I love the NIO.  I don't have to buy that battery which depletes and depreciates and I can always upgrade to the latest battery tech in future.  First off, I come from owning Tesla cars.  One Model X and one Model 3.  My wife's Model X is currently in Tesla Service Center waiting… https://t.co/5t7mRl347m",love AND tesla
2023-04-23 03:38:02+00:00,23-04-2023 04:38:01 https://t.co/QSSPnxNPz9 #BlastFMRock 🔊 Tesla - Love Song,love AND tesla
2023-04-23 03:33:59+00:00,"@F9Block5 @JeffTutorials @elonmusk No, you too?! I’ve regularly lost an hour sitting in the car in the garage after arriving home from work, listening to ‘just one more’ song.  Love the Tesla audio.",love AND tesla
2023-04-23 03:27:57+00:00,"I love that everyone on Twitter is collectively experiencing what it was like to work for Tesla. Total chaos all the time, no communications on major changes, product quality problems,  questionable future, people trying their best but wondering why they're still here",love AND tesla
2023-04-23 03:20:06+00:00,@ufob0t But I was in love with Data…,love AND tesla
2023-04-23 03:17:52+00:00,Strippers will save the World!!! Because we know how to love anybody. Boom shuck-a-lucka. https://t.co/DXNtYTJUeK,love AND tesla
2023-04-23 03:15:10+00:00,"@Raysliquidity @WOLF_Financial @Tesla Success is earned by hard work. 
Love you Ray. ♥️",love AND tesla
2023-04-23 03:13:11+00:00,"🥰To be continued...🔥🚀🌛🪐🥰

👀 ""V"" 👀
👉Source https://t.co/G0AN4GpzDP

⭐L❤️VE🐍 V 🐍❤️⭐

#MaykiGTI #V #SpaceX #Tesla #Twitter #BTTF #USA #Movie #music #Musique #מוסיקת #موسيقى #Love #Hope #Happy #Good #Future #News #NFT #NFTCommunity #BTC #Bitcoin #ETH #Ethereum #Web3 https://t.co/QJuO2SMfgc",love AND tesla
2023-04-23 03:11:13+00:00,"Let's see if this works.. @elonmusk I'm thrilled about the potential of FSD Beta and would love to see it released in Australia sooner rather than later. As a Tesla owner, I know firsthand the value that this software can provide, and I believe it would be a game-changer for… https://t.co/YFJ23KSa6R https://t.co/87qZSh3LhH",love AND tesla
2023-04-23 03:09:43+00:00,@Tesla @elonmusk It would be great to see the recycling plan for all this tech that I Love.,love AND tesla
2023-04-23 03:08:43+00:00,@jeremyjudkins_ I love my Tesla and I agree.,love AND tesla
2023-04-23 03:02:36+00:00,@GailAlfarATX @SpaceX @cnunezimages Great stuff.  I believe Elon is the smartest man alive and love watching all of his projects.  And I LOVE my Tesla.  I got tears in my eyes watching it fly as well.  I’m in Houston.  I will drive to a launch this year as well.  I need to see it on person with my own sons.,love AND tesla
2023-04-23 03:00:00+00:00,@SawyerMerritt @Tesla Love to see this!  @A2GOV @A2Police have been using a @Ford Mach-E since 2021.  Definitely a smart investment for police departments to go electric. https://t.co/TuhVIhpqei,love AND tesla
2023-04-23 02:55:21+00:00,@EvasTeslaSPlaid @WOLF_Financial @Tesla I remember when you would work 12 hour nights at the hospital and come home at 7am and work real estate all day so you could support us when we had nothing. Love you mom ❤️,love AND tesla
2023-04-23 02:51:08+00:00,"Folks, it’s time!  My online store is now OPEN for business! 

Take a minute to check it out. I’ll be adding much more content as the days go by. 

If you love @Tesla and @elonmusk I know you’ll like the designs I’ve cooked up. 

https://t.co/IM9e7Fkt8B",love AND tesla
2023-04-23 02:48:28+00:00,Was driving thinking maybe it in love a everyone and everything and then a Tesla flipped me off,love AND tesla
2023-04-23 02:45:13+00:00,"@holliemaea @LauraKeeney They have this idea every1 else is in the same Elon bubble where every1 talks about him all the time, how much they hate or love him. but most folks barely know about him at all. They might buy Twitter blue or a Tesla &amp; barely give a thought. It’s not making a political statement",love AND tesla
2023-04-23 02:38:09+00:00,@robrobdean North 😊 love a good Tesla riddle,love AND tesla
2023-04-23 02:37:27+00:00,@jasondebolt @BradMunchen I love James @ICannot_Enough and love his charts and ideas even more. He is an absolute gift to the Tesla community!,love AND tesla
2023-04-23 02:36:29+00:00,@iluminatibot Tesla did go crazy...He fell in love and married a pigeon.,love AND tesla
2023-04-23 02:34:12+00:00,@Ronberr27734234 Tesla used to love to feed the pigeons.,love AND tesla
2023-04-23 02:31:27+00:00,"MVA Test Vehicles available.  Express services available. #driverslicense
#maryland
#goals
#goal
#selflove
#keepmoving
#trend
#chooseus
#love
#life
#greatness
#moving
#college
#highschool #Driving #motorist
#nissan
#moped
#rv
#bus
#motorcycle
#tesla
#subaura
#lexus
#rangerover... https://t.co/0vA527MDC0",love AND tesla
2023-04-23 02:25:42+00:00,"@charliesheen @elonmusk Ok Elon, I'd like a blue check also. I'm not famous, not rich, not ""elite"", but if you want to show we are all equal. I'd love a real blue check for being a real dad, real husband, real tesla shareholder, &amp; real penny pincher to provide a better future for my family.",love AND tesla
2023-04-23 02:20:32+00:00,@JPUConn I LOVE my chrome Tesla plate frame. It doesn't have to match the trim,love AND tesla
2023-04-23 02:16:41+00:00,"@WETHEKINGDQMQ98 @Gematria74 @Seven737928264 @Jr17Jfk @TheDoors @JimMorrison @jenmorrisonlive @USNavy @ShaneGaddes @SpaceX @XX_1133_1221_11 @MichelleSchlen6 @ElvisPresley @Tesla @LeoDiCaprio @tomhanks @space_osint @FoJAk3 @Synchro2021 @RobertKennedyJr @Juan45T @jakavanindo @Miles_Teller @pinkfloyd @thelumineers @guayuvin40 @KimDotcom @ItallionTony @channingtatum @MarkM_EP70 💙♾️⚡️♾️👸🏻🌹💍♾️⚡️♾️💙
Sommer thank you for making me laugh. I just love you. I love your personality and who you are. You’re such a blessing. 
💜🧬💜🧬💜🧬💜🧬💜🧬💜",love AND tesla
2023-04-23 02:15:15+00:00,@SawyerMerritt @Tesla Love to see more,love AND tesla
2023-04-23 02:13:46+00:00,@IanHollandswort @bullishtesla @SawyerMerritt @Tesla Public works will love the truck.,love AND tesla
2023-04-23 02:11:10+00:00,@WETHEKINGDQMQ98 @Gematria74 @Seven737928264 @Jr17Jfk @TheDoors @JimMorrison @jenmorrisonlive @USNavy @ShaneGaddes @SpaceX @XX_1133_1221_11 @MichelleSchlen6 @ElvisPresley @Tesla @LeoDiCaprio @tomhanks @space_osint @FoJAk3 @Synchro2021 @RobertKennedyJr @Juan45T @jakavanindo @Miles_Teller @pinkfloyd @thelumineers @guayuvin40 @KimDotcom @ItallionTony @channingtatum @MarkM_EP70 I think I have seen I just don’t remember. It’s been so long. 😁😂🤣You are SOOO Funny! You had me rolling. What you said. 🤣🤣🤣🤣I LOVE YOU!,love AND tesla
2023-04-23 02:09:56+00:00,"@StevenHolfeld tesla powerwalls, love it!",love AND tesla
2023-04-23 02:03:18+00:00,@cvalente28 Love how everyone thinks they are smarter than Elon plus Tesla brass.,love AND tesla
2023-04-23 02:03:06+00:00,@IRLWilliam @elonmusk Me too only when you are sure you are playing with your oponent and correctly. Making fake moves doesnt count. You first need to acknowlegde how to make correct chess moves not guess the moves! Hhahha I love chess and checkers. 🤓👍I need a job. I will apply at Tesla. 🤗❤️🥰,love AND tesla
2023-04-23 02:02:21+00:00,"@BogusThought @ChargeGoGroup @elonmusk Thank you, I love my Tesla. 😍",love AND tesla
2023-04-23 01:54:24+00:00,@dezmondOliver @jeremyjudkins_ I’d love a cheaper interior. Easier to clean. Tesla interiors are too delicate,love AND tesla
2023-04-23 01:50:02+00:00,"trying not to be overly zealous or show any sort of ego because last time i got too confident my risk management went out the window*

but im very happy with today. traded Tesla again. love how it moves. going to keep trading it along with SPX https://t.co/0DUSCWezpl",love AND tesla
2023-04-23 01:49:21+00:00,@BabyDogeCoin @elonmusk Hhaha! I dont think so. Hhaha. Just playing. I like the style of the new Twitter app. 😎👍I also love Tesla and Space X.,love AND tesla
2023-04-23 01:45:56+00:00,i love that my car is basically like a tesla,love AND tesla
2023-04-23 01:42:58+00:00,@DuckOptions @BeardedTesla @SawyerMerritt @Tesla Congrats. You are going to love it!,love AND tesla
2023-04-23 01:41:00+00:00,"Tesla - Love Song https://t.co/dfNdkI6HVp via @YouTube     
Yes. It's Elon back out on tour on weekends performing his dream as the rock star for Tesla.",love AND tesla
2023-04-23 01:40:45+00:00,"PS: I drive a Tesla and I love techs, AAMOF my paychecks are from making products like this. This topic is beyond my paycheck grade likely also my CEO’s: with CCP existing in human history, there is negative way we can truly control Carbon emission. It’s simply out of our hands.",love AND tesla
2023-04-23 01:36:59+00:00,I love that blue checks are so rappant that nobody cares. Great job Tesla dude.,love AND tesla
2023-04-23 01:30:58+00:00,"@WholeMarsBlog @TSLAFanMtl @elonmusk FSD should transfer for early adopters. We were told that FSD was close to being finished on multiple occasions. We are helping develop the technology, and we love our Tesla’s, but many can’t afford the upgrade unless the software transfers. Elon should make this right.",love AND tesla
2023-04-23 01:30:01+00:00,@EvasTeslaSPlaid @WOLF_Financial @Tesla Eva; what you did was amazing and many of us admire you. We love your positivity.,love AND tesla
2023-04-23 01:26:46+00:00,"@DuckOptions @BeardedTesla @SawyerMerritt @Tesla Congratulations, you will love your Tesla. There is nothing else out there on four wheels that is as incredible as driving a Tesla. https://t.co/JMpU6LKHXy",love AND tesla
2023-04-23 01:25:58+00:00,"@philthatremains Love that context that was added by Twitter.

Makes me want to buy a Tesla",love AND tesla
2023-04-23 01:23:57+00:00,@elonmusk can I please have a blue check mark? It would be funny because I’m not famous but it would make me famous and change my life….BTW I have a @Tesla and I love it!,love AND tesla
2023-04-23 01:22:35+00:00,@cvalente28 Please ignore these. Love your thoughts on tesla and markets. You live in reality not a fantasy world of ultra high share price targets,love AND tesla
2023-04-23 01:13:23+00:00,"@elonmusk Can we get a price cut on the upgrades? Show some love to the current Tesla owners, plz! I’d even take a mil discount 🤪… that Accel boost is calling my name and for 1k I’d be IN!",love AND tesla
2023-04-23 01:08:41+00:00,"New vs. old air filter for my @Tesla Model 3 — iicckkk!! 

I love DIY projects I can do in a few hours. Saved myself $100 easy. I’ll have back cramps for days but meehhh 😆🤦🏼‍♂️ 

My friend’s pup, Max, not enamored. https://t.co/K3PpBMWCw8",love AND tesla
2023-04-23 01:06:33+00:00,"@jeremyjudkins_ Mr. Judkins, Love to hear which Tesla is compared; DB [A scale] in each; price; and other useful information.
BMW i7: $122,600 MSRP.
********** You have not yet bought a BMW i7; are you planning to, and when? What do you drive now? [I sound like a car sales guy, but just curious]",love AND tesla
2023-04-23 01:00:25+00:00,@SawyerMerritt @Tesla Love these kinds of reporting. No FUD. Just the truth.,love AND tesla
2023-04-23 00:54:17+00:00,"This is awesome. 
Police using @Tesla Model T’s on patrol. 
They love that there is no gas or oil changes. (I agree)
@WholeMarsBlog @elonmusk @PaulBHenry https://t.co/pRzY0KDnlW",love AND tesla
2023-04-23 00:53:11+00:00,"@WajahatAli Here in the progressive Mecca they love him, snatchin up those Tesla’s.",love AND tesla
2023-04-23 00:49:04+00:00,@SawyerMerritt @Tesla Yees 👀 love the looks damn doe..,love AND tesla
2023-04-23 00:46:55+00:00,"@elonmusk between price drops, free super charging, and tax credits.. I feel violated! can the 2022 Tesla buyers get a little love?",love AND tesla
2023-04-23 00:45:18+00:00,"@teslaeconomist Hybrid camry for $28k at 50 mpg would need just $6k in fuel at $3/g to go 100k miles. That's less than a M3 even after rebate. Camry is no M3, but its a popular car with a stellar reputation that people love. Hate to say it, but Tesla does need to keep lowering prices.",love AND tesla
2023-04-23 00:45:17+00:00,"@WETHEKINGDQMQ98 @Gematria74 @Seven737928264 @Jr17Jfk @TheDoors @JimMorrison @jenmorrisonlive @USNavy @ShaneGaddes @SpaceX @XX_1133_1221_11 @MichelleSchlen6 @ElvisPresley @Tesla @LeoDiCaprio @tomhanks Omgosh I love it.🥰🥰🥰

UNDERCOVER LOVER
3545936459   36459
            53             27
             8              9 
                 17 = Q",love AND tesla
2023-04-23 00:42:36+00:00,@schun001 @WholeMarsBlog i love autopilot… let me have FSD already 😭😭,love AND tesla
2023-04-23 00:36:47+00:00,put some wheel covers on today and I love them #Tesla https://t.co/GEfOFkVGmn,love AND tesla
